shr_energy_y_v,shr_theta_v,plot_weight,nu_e,backtracked_e,nu_pdg,true_fid_vol,nelec,nueccinc,leeweight
2276.1597,0.22247216,0.004010260606333282,3.6083317,2.7559013,12,True,1,True,0.0
1211.8444,0.2944749,0.0043237294783451405,2.0269978,1.1125501,12,True,1,True,0.0
1215.4047,0.25151125,0.004815381497462647,2.0979433,1.5744352,12,True,1,True,0.0
1377.3683,0.5365834,0.006911035668073266,1.9836217,1.445166,12,True,1,True,0.0
1556.78,0.48062646,0.00620098462065111,1.9239637,1.4818724,12,True,1,True,0.0
498.9765,0.48986545,0.006625950055219783,1.3286161,1.0347068,12,True,1,True,0.0
995.6337,0.7837664,0.004010260606333282,2.372006,1.1140965,12,True,1,True,0.0
1307.3634,0.35213992,0.004374258882003242,1.8305112,1.2742082,12,True,1,True,0.0
964.6134,0.32313496,0.0057148998027121995,1.4464232,1.0062557,12,True,1,True,0.0
1106.4073,0.2961425,0.005186628048278752,1.0609968,0.9671907,12,True,1,True,0.0
1188.9026,0.30418867,0.007239112113597349,1.231436,1.1384591,12,True,1,True,0.0
548.6547,0.50966245,0.006333736311327844,1.0969828,0.8889157,12,True,1,True,0.0
831.8053,0.78075075,0.005759346832290144,1.3517258,0.76589274,12,True,1,True,0.0
544.7849,0.88463205,0.0064042546122745556,0.9576761,0.6023167,12,True,1,True,0.0
1183.626,0.7836052,0.006136730797026317,1.3877808,1.0218471,12,True,1,True,0.0
1074.1276,0.18474665,0.010705782277253316,1.1177659,1.0528952,12,True,1,True,0.0
1705.6019,0.22665906,0.006258449358651295,1.7317189,1.5969512,12,True,1,True,0.0
456.4491,0.76673824,0.007406912545302296,0.5625122,0.4090458,12,True,1,True,0.476307
2348.3633,0.38849658,0.0052766587587571336,4.534891,2.2994869,12,True,1,True,0.0
424.59253,1.1222191,0.0068501603470788605,0.68767613,0.42696446,12,True,1,True,0.152327
1274.6667,0.278723,0.0052766587587571336,1.7930136,1.3142406,12,True,1,True,0.0
683.8052,1.282881,0.0052766587587571336,2.4295986,0.58190715,12,True,1,True,0.0
1222.8696,0.3035188,0.0052766587587571336,1.8990908,1.2807161,12,True,1,True,0.0
1196.1897,0.5668342,0.0052766587587571336,2.3961256,0.99842536,12,True,1,True,0.0
909.32574,0.58007085,0.006401241574181173,1.1980553,0.9244322,12,True,1,True,0.0
1021.0781,0.49388736,0.006727219586494501,1.2441996,1.0667062,12,True,1,True,0.0
393.33194,1.33782,0.006480419057255962,0.7665806,0.40717527,12,True,1,True,0.152327
440.70013,1.1166849,0.007110061616269562,0.63590264,0.39698437,12,True,1,True,0.152327
1229.3806,0.21763419,0.005676092626901533,1.7550964,1.3493317,-12,True,1,True,0.0
524.7144,0.76216245,0.0064191399010933,0.74109286,0.5740847,12,True,1,True,0.152327
473.82703,0.7819858,0.0077377548214102206,0.74563867,0.62885624,12,True,1,True,0.152327
643.8111,0.51230425,0.008224890114007993,0.911277,0.81740385,12,True,1,True,0.0
886.49274,0.76208836,0.005989209558451336,1.6710502,1.0436368,12,True,1,True,0.0
212.59631,2.2651062,0.0052766587587571336,1.0374898,0.23552153,12,True,1,True,0.0
732.4792,0.40328172,0.0048186143804023,1.1831917,0.7662083,12,True,1,True,0.0
498.8094,0.9948137,0.006848561990127862,0.6465913,0.46358368,12,True,1,True,0.152327
465.87607,0.95912576,0.0,1.7183648,0.59716266,12,True,1,True,0.0
742.7523,1.1510001,0.0052766587587571336,1.7183648,0.6327485,12,True,1,True,0.0
787.68805,0.39887017,0.0051859002643384515,1.7183648,0.82345855,12,True,1,True,0.0
2686.5378,0.10971782,0.005398554705923308,2.9550827,2.709739,12,True,1,True,0.0
1743.7742,0.27549332,0.0052766587587571336,2.930881,2.1362414,12,True,1,True,0.0
808.25964,0.18267891,0.006124985609702805,1.5607152,1.4680247,12,True,1,True,0.0
818.4246,0.64165044,0.006922471374239797,1.0218457,0.742619,12,True,1,True,0.0
318.1587,1.1825101,0.0052766587587571336,0.91170883,0.2730187,12,True,1,True,0.0
563.6726,1.2778405,0.006404101129749548,1.3350061,0.59426284,12,True,1,True,0.0
465.0779,1.2235246,0.006013430233145629,0.8904685,0.43272164,12,True,1,True,0.0
389.0128,0.67285436,0.006571541758158166,0.75141096,0.52218825,12,True,1,True,0.152327
1549.6732,0.2811929,0.006074373489028152,1.421402,1.3483788,12,True,1,True,0.0
248.7782,1.0662587,0.004719976697015412,0.82686335,0.2772446,12,True,1,True,0.0
1155.5869,0.44080293,0.006401163574865186,1.421402,1.2246759,12,True,1,True,0.0
900.22614,0.09314518,0.00720454457802664,1.5429304,1.4275401,12,True,1,True,0.0
823.30444,0.4604318,0.009137586529498955,0.8335156,0.74168664,12,True,1,True,0.0
776.4691,0.22355258,0.01123975175591429,0.8335156,0.7705707,12,True,1,True,0.0
1076.5249,0.24453014,0.008298514549005877,1.0863487,1.0407215,12,True,1,True,0.0
802.1615,0.32745132,0.0061185814884442,1.7508649,1.4714559,12,True,1,True,0.0
2125.7651,0.15486918,0.0052766587587571336,2.9237568,2.0089023,12,True,1,True,0.0
429.01782,0.66205364,0.00941931062344408,0.5319476,0.4282716,12,True,1,True,0.476307
1510.3615,0.4777556,0.0071794954751133525,2.607585,1.6366847,12,True,1,True,0.0
1144.5112,0.6305991,0.006249700225699135,1.2986215,1.0441394,12,True,1,True,0.0
1202.648,0.47084308,0.0063711753539750235,1.3982311,1.2101451,12,True,1,True,0.0
943.1773,0.20608254,0.009475331745071758,1.0927321,1.0211967,12,True,1,True,0.0
363.5286,0.45704085,0.0052766587587571336,1.3026502,0.62185144,12,True,1,True,0.0
3674.5945,0.082171135,0.005209683450933799,4.195758,3.8548036,12,True,1,True,0.0
798.17975,0.36191106,0.006385710274898567,0.99671143,0.86914027,12,True,1,True,0.0
1790.7892,0.33304155,0.0060447111039902595,2.5643895,2.1461024,12,True,1,True,0.0
291.71637,0.6917742,0.004556212415399439,1.0350302,0.41168004,12,True,1,True,0.0
573.769,0.5846322,0.0052766587587571336,1.0350302,0.6148807,12,True,1,True,0.0
345.72726,0.5542851,0.006101409058392149,1.0350302,0.80021787,12,True,1,True,0.0
415.16553,0.8913645,0.005186033303494349,1.0350302,0.36543855,12,True,1,True,0.0
490.9043,0.5814597,0.0052766587587571336,1.0350302,0.5429473,12,True,1,True,0.0
645.11255,0.75006855,0.0052766587587571336,1.0350302,0.64591897,12,True,1,True,0.0
730.8533,0.5130992,0.0063066328070757295,1.1389357,0.9240804,12,True,1,True,0.0
314.91406,0.9843805,0.0052766587587571336,0.5520212,0.27180207,12,True,1,True,0.476307
1638.5089,0.42427823,0.006149349073467494,2.0095644,1.6391482,12,True,1,True,0.0
846.9313,0.26388106,0.0052766587587571336,1.8381609,0.9188578,12,True,1,True,0.0
477.3692,0.56177795,0.004215354460994673,1.6704668,0.46317825,12,True,1,True,0.0
989.3891,0.18282269,0.00536502380642314,1.3273708,1.1487237,12,True,1,True,0.0
354.89462,0.7777734,0.006535463929380315,0.42302263,0.28841367,12,True,1,True,1.07428
911.7614,0.35828784,0.006377528524067541,1.5377076,1.3487134,12,True,1,True,0.0
583.0507,0.4168042,0.0063528461437447415,0.91695243,0.7583623,12,True,1,True,0.0
603.5253,0.43598124,0.004350926393068418,1.2378923,0.7082506,12,True,1,True,0.0
458.1243,1.1639453,0.004411548216285865,1.2378923,0.3819278,12,True,1,True,0.0
1067.0486,0.6857352,0.006149842230433092,1.3152049,1.0020536,12,True,1,True,0.0
1058.7963,0.6371605,0.006220166791143318,1.4055977,1.1068451,12,True,1,True,0.0
1594.7894,0.594361,0.0052766587587571336,4.0086155,1.5105723,12,True,1,True,0.0
972.07465,0.539828,0.00592665976827017,1.2823911,0.87378776,12,True,1,True,0.0
565.9203,0.7509934,0.0052766587587571336,1.7031183,0.61103755,12,True,1,True,0.0
871.4567,0.5814548,0.0052766587587571336,2.5320914,1.112215,12,True,1,True,0.0
415.83566,1.0432326,0.0052766587587571336,0.8886337,0.38034546,12,True,1,True,0.0
418.85928,1.3448921,0.006966453553055526,0.8397581,0.44167587,12,True,1,True,0.0
353.34897,0.76311445,0.0052766587587571336,0.90493315,0.46550456,12,True,1,True,0.0
1477.9431,0.1871396,0.006944837678099165,1.7519774,1.5936576,12,True,1,True,0.0
378.33066,0.81136125,0.0052766587587571336,1.3071879,0.3804216,12,True,1,True,0.0
821.9771,0.49816576,0.0052766587587571336,1.9392257,1.0568397,12,True,1,True,0.0
1119.1907,0.7212018,0.0059078606750637384,1.9392257,1.152652,12,True,1,True,0.0
2039.096,0.22878963,0.0052766587587571336,4.4384437,2.1455922,12,True,1,True,0.0
266.82767,0.19585998,0.0052766587587571336,0.54960567,0.22302715,12,True,1,True,0.476307
1868.2948,0.4063841,0.0052766587587571336,3.33397,2.389168,12,True,1,True,0.0
2259.2297,0.19778377,0.006777828562035445,2.7398553,2.6325448,12,True,1,True,0.0
1482.8987,0.31253502,0.006196108405348418,2.0636618,1.7445701,12,True,1,True,0.0
372.99854,1.1031941,0.006753986561439735,0.68806076,0.41231924,12,True,1,True,0.152327
3197.6191,0.19800028,0.0052766587587571336,4.5900183,3.6669204,12,True,1,True,0.0
3618.4739,0.25878137,0.005964426533849844,4.752625,3.9571621,12,True,1,True,0.0
1686.8402,0.3657042,0.006072980194794991,2.223103,1.7848326,12,True,1,True,0.0
403.25708,0.6208637,0.0052766587587571336,0.7109502,0.3666826,12,True,1,True,0.152327
594.24115,1.2133135,0.005187327526015671,1.1612941,0.44122654,12,True,1,True,0.0
962.15533,0.7537982,0.0062964161547348725,1.1703583,0.8993561,12,True,1,True,0.0
1695.0789,0.3533605,0.006307210882651474,2.0400429,1.7805085,12,True,1,True,0.0
495.59866,1.3536056,0.006316084562898517,0.9250905,0.50647134,12,True,1,True,0.0
1775.1628,0.6573062,0.007167599950398542,2.6251533,1.64013,12,True,1,True,0.0
444.62964,0.7591642,0.0075421602140906254,0.8160801,0.6702746,12,True,1,True,0.0
466.26096,0.6440133,0.009835426280781899,0.5286469,0.4167131,12,True,1,True,0.476307
1719.0164,0.24078596,0.005185914731953513,1.8618845,1.7791708,12,True,1,True,0.0
210.87863,0.59784555,0.0061280804212726254,1.7645643,1.3323822,12,True,1,True,0.0
931.2012,0.4603555,0.0052766587587571336,1.7645643,1.1136742,12,True,1,True,0.0
806.3053,0.31730413,0.005774679988149073,1.7645643,1.3283423,12,True,1,True,0.0
862.5134,0.24513245,0.0057706913295791085,1.1578903,1.0686631,12,True,1,True,0.0
634.40546,0.7230501,0.0052766587587571336,1.5611253,0.9379084,12,True,1,True,0.0
1557.153,0.118750416,0.006251023068937211,1.9235638,1.5881935,12,True,1,True,0.0
945.87787,0.27695033,0.006536211213149613,1.3892095,1.2443781,12,True,1,True,0.0
1780.8099,0.17577583,0.0052766587587571336,3.10699,2.0147915,12,True,1,True,0.0
522.7398,0.81274515,0.006685118826663595,1.389459,0.9775058,12,True,1,True,0.0
771.49536,0.48897788,0.004759718292051072,1.837467,0.7735067,12,True,1,True,0.0
1569.0062,0.24630743,0.0049523080386249295,2.588171,1.9631913,12,True,1,True,0.0
1299.4612,0.31455588,0.0061965713690304075,1.8265219,1.5661964,12,True,1,True,0.0
663.3405,0.38178423,0.004509304947720814,1.8265219,0.49111533,12,True,1,True,0.0
708.54785,0.28686437,0.007129506090913115,1.8506703,1.5986022,-12,True,1,True,0.0
1130.4393,0.51021326,0.006298330912137013,2.0670285,1.7699994,12,True,1,True,0.0
659.6394,1.1880943,0.0064290734914003314,0.96432495,0.58620846,12,True,1,True,0.0
1077.7172,0.1270022,0.0052766587587571336,1.4143779,0.9453797,12,True,1,True,0.0
857.7376,0.62194014,0.0052766587587571336,1.4736593,0.8422396,12,True,1,True,0.0
572.1041,0.5615292,0.004748212134889456,1.6481518,1.0041008,12,True,1,True,0.0
2165.355,0.161481,0.006364699523667849,2.1829865,2.0836298,12,True,1,True,0.0
2126.4917,0.21232697,0.007358853015146004,2.256495,2.0592785,-12,True,1,True,0.0
1319.8965,0.47771227,0.006261646072553292,1.9032884,1.6448972,12,True,1,True,0.0
853.49084,0.60668325,0.004857003882456389,1.5176849,0.9310281,12,True,1,True,0.0
1521.1133,0.35587412,0.006516389951487702,2.1344008,1.8416554,12,True,1,True,0.0
952.97925,0.34559807,0.005298616824261052,1.1650405,0.99450004,12,True,1,True,0.0
1267.4597,0.26028654,0.004010260606333282,2.5315793,1.6312971,12,True,1,True,0.0
232.81407,1.1517713,0.0052766587587571336,0.66377074,0.20194519,12,True,1,True,0.152327
660.8605,0.27111647,0.005889073533365402,0.8340823,0.75115156,12,True,1,True,0.0
539.1753,0.74481076,0.004205145356974718,1.4747818,0.7307758,12,True,1,True,0.0
393.3802,0.87799877,0.006581691104637647,0.7683552,0.4433635,12,True,1,True,0.152327
986.9352,0.65967745,0.004302946434794967,2.7435622,0.9924427,12,True,1,True,0.0
820.4993,0.2615706,0.005186307873667159,1.372516,0.7804891,12,True,1,True,0.0
2087.4082,0.1317655,0.006611368586317345,2.9563951,2.8168612,12,True,1,True,0.0
287.25742,0.60596555,0.0052766587587571336,1.9947467,1.1029342,12,True,1,True,0.0
1263.57,0.33307648,0.0052766587587571336,2.2433233,1.5458844,12,False,1,False,0.0
1722.9851,0.23298341,0.008123932579997224,2.0324776,1.9350457,12,True,1,True,0.0
242.18948,1.7917455,0.00761932544061829,0.54735476,0.3584077,12,True,1,True,0.476307
1453.1337,0.396077,0.006235457802210544,1.6561607,1.424825,12,True,1,True,0.0
1246.5994,0.50558376,0.004917786736519744,1.8638064,1.2315192,12,True,1,True,0.0
289.77487,1.1544094,0.010042930251404625,0.41284212,0.28846848,12,True,1,True,1.07428
1196.4766,0.47722358,0.006401145962116415,1.5409759,1.2144165,12,True,1,True,0.0
936.94183,0.31674778,0.0052766587587571336,1.147138,0.8441016,12,True,1,True,0.0
724.0041,0.98240566,0.006269395682012679,1.085754,0.79374665,12,True,1,True,0.0
862.7522,0.7036639,0.005730820469548001,1.4218578,0.92095786,12,True,1,True,0.0
553.3038,1.0136969,0.006505902817647857,1.4218578,0.7062242,12,True,1,True,0.0
948.3258,0.47715455,0.00630033687841672,1.4218578,1.1818206,12,True,1,True,0.0
741.9125,0.7506807,0.0052766587587571336,2.1998904,0.92939144,12,True,1,True,0.0
1821.4117,0.44112906,0.005239827041429195,2.2234592,1.8705999,-12,True,1,True,0.0
1352.1718,0.18847251,0.004816463737971971,1.4218578,1.2957096,12,True,1,True,0.0
620.08167,0.42081156,0.00719560673705193,0.75168407,0.6260649,12,True,1,True,0.152327
863.3595,0.4827939,0.0052766587587571336,1.682422,1.0540912,12,True,1,True,0.0
450.67514,0.59548223,0.006050411973351494,0.8217405,0.66346455,12,True,1,True,0.0
1211.4529,0.32771757,0.0060666999918045274,1.4696914,1.3027574,12,True,1,True,0.0
381.8165,1.0935074,0.007042534337480269,0.6227888,0.4475512,12,True,1,True,0.152327
2474.232,0.09147247,0.005814442026553843,2.517202,2.208819,12,True,1,True,0.0
996.90564,0.6949037,0.0052766587587571336,1.8950973,1.1110888,12,True,1,True,0.0
413.78378,1.049328,0.008500852952024667,0.52885276,0.4055153,12,True,1,True,0.476307
1017.6071,0.7892859,0.006070543974223871,1.523911,1.0056795,12,True,1,True,0.0
1966.7938,0.20980084,0.006266396482507618,2.1550188,2.0250795,12,True,1,True,0.0
818.63165,0.71116465,0.0052766587587571336,2.729097,0.89008045,12,True,1,True,0.0
517.49066,0.5840338,0.012635416161838378,0.9547124,0.58787125,12,True,1,True,0.0
678.6146,0.20636371,0.005187785457483726,0.7569981,0.6549898,12,True,1,True,0.152327
277.75385,0.5640195,0.005389439479407401,0.7569981,0.253902,12,True,1,True,0.152327
1250.7012,0.33867455,0.0052766587587571336,2.337653,1.6760986,12,True,1,True,0.0
707.2194,0.92509586,0.006720356904741099,0.9547124,0.7343445,12,True,1,True,0.0
827.6601,0.70500493,0.007455447619675416,0.93778837,0.8340955,12,True,1,True,0.0
1033.6411,0.26900244,0.007351653175058979,1.4291779,1.3196493,12,True,1,True,0.0
904.2881,0.83926576,0.006306883159718979,1.2407235,0.8748578,12,True,1,True,0.0
1374.6,0.5208602,0.005811353505251441,2.3446655,1.691042,12,True,1,True,0.0
430.8076,1.3467747,0.006152423127154834,1.0265584,0.49549296,12,True,1,True,0.0
332.6183,1.6676638,0.013848445169378122,0.7282503,0.2920405,12,True,1,True,0.152327
1655.4745,0.29454482,0.006402173162785829,2.4482698,2.1032045,12,True,1,True,0.0
1213.7474,0.13970621,0.006273503855663593,1.5560572,1.4413785,12,True,1,True,0.0
387.4843,1.0385797,0.0052766587587571336,1.7524244,0.6649313,12,True,1,True,0.0
774.9535,0.17259286,0.0052766587587571336,1.0870363,0.7353557,12,True,1,True,0.0
737.14996,0.4129341,0.0052766587587571336,1.0870363,0.7682632,12,True,1,True,0.0
658.9654,0.7367416,0.004010260606333282,1.9516972,0.71428096,12,True,1,True,0.0
1604.381,0.18496746,0.0065897130826762474,1.8055024,1.6908058,12,True,1,True,0.0
2311.9546,0.24679674,0.0052766587587571336,2.877227,2.2753928,12,True,1,True,0.0
805.3347,1.1433806,0.0048186109207552195,1.4108574,0.64658904,12,True,1,True,0.0
826.0487,0.6903182,0.0052766587587571336,1.3083115,0.86620456,12,True,1,True,0.0
444.1589,0.7823599,0.007567281655079224,0.46934944,0.3718747,12,True,1,True,0.754093
1783.5079,0.16838902,0.0052766587587571336,3.4217236,2.4187918,12,True,1,True,0.0
1632.564,0.123198,0.005185938320456332,1.5802245,1.5092232,12,True,1,True,0.0
1369.1622,0.3050601,0.0071831494914566625,2.0194273,1.804811,-12,True,1,True,0.0
1209.5629,0.8411834,0.007313915344709429,2.4382374,1.2777047,12,True,1,True,0.0
1547.7451,0.6181731,0.006318874296498548,1.9984627,1.3759581,12,True,1,True,0.0
1269.3446,0.2477327,0.005403978803518138,1.2636673,1.1681617,12,True,1,True,0.0
1904.0905,0.5020108,0.006245406489159381,2.8856974,2.0525033,12,True,1,True,0.0
322.71216,0.63641316,0.0,1.7783754,0.5514369,12,True,1,True,0.0
428.6028,0.70757973,0.004967861668356871,0.9553827,0.39397487,12,True,1,True,0.0
1316.2084,0.51115406,0.0064645638092013106,2.1772997,1.4402994,12,True,1,True,0.0
1699.1108,0.52243245,0.00720411558178871,2.152123,1.558717,12,True,1,True,0.0
1815.9701,0.39300805,0.0052766587587571336,3.098358,2.000863,12,True,1,True,0.0
704.12274,0.6406078,0.006849140694730349,1.6455572,1.2021188,12,True,1,True,0.0
1576.2305,0.33961105,0.0052766587587571336,2.5387533,1.771848,12,True,1,True,0.0
1241.0573,0.4044004,0.00767386205913524,1.5824729,1.1753893,-12,True,1,True,0.0
1168.8141,0.5001311,0.0052766587587571336,2.1095831,1.2060066,12,True,1,True,0.0
563.4753,0.58088696,0.006254057493939815,0.6670197,0.50086623,12,True,1,True,0.152327
1053.8364,0.5363235,0.0052766587587571336,1.516075,0.9524487,12,True,1,True,0.0
1298.7926,0.2917147,0.005787183781723237,1.3324846,1.2357343,12,True,1,True,0.0
1443.726,0.34449217,0.005274554035278959,3.231103,2.6203618,12,True,1,True,0.0
1142.0453,0.5383403,0.006491617620340821,1.685345,1.3464601,12,True,1,True,0.0
1087.2965,0.5870752,0.005191129363643312,1.6432966,1.0126361,12,True,1,True,0.0
1359.6038,0.37727422,0.006174127694881793,1.5819542,1.272361,12,True,1,True,0.0
1260.1068,0.38800877,0.0052766587587571336,1.9597534,1.1631268,12,True,1,True,0.0
1649.7358,0.30213562,0.006312813623840984,1.8415532,1.6278311,12,True,1,True,0.0
1168.112,0.671241,0.0052766587587571336,1.7923245,1.0032722,12,True,1,True,0.0
383.97943,0.9989183,0.0052766587587571336,1.0012372,0.42028022,12,True,1,True,0.0
404.51895,0.7409424,0.0052766587587571336,2.0084932,0.953732,12,True,1,True,0.0
813.25885,0.2184236,0.005455162080474375,1.4866854,1.2737457,12,True,1,True,0.0
505.38452,0.32783136,0.012935180113712542,0.59693193,0.5244753,12,True,1,True,0.476307
1875.2865,0.50240576,0.004664606618065532,2.8900783,2.0341382,12,True,1,True,0.0
292.28214,0.70029855,0.0052766587587571336,0.9491552,0.30129692,12,True,1,True,0.0
394.96472,0.4376557,0.0052766587587571336,0.7658461,0.35787043,12,True,1,True,0.152327
486.309,0.87579924,0.00631294257432306,0.85999346,0.505169,12,True,1,True,0.0
657.91876,0.69358706,0.0052766587587571336,1.378438,0.7991874,12,True,1,True,0.0
1582.0585,0.691164,0.00773550730886165,2.4186163,1.5516634,12,True,1,True,0.0
401.3813,1.0304116,0.007173746799719737,0.5362342,0.3731246,12,True,1,True,0.476307
969.82635,0.4285723,0.006151271379190537,1.2583169,0.98602194,12,True,1,True,0.0
905.95996,0.526593,0.007020707738565394,0.97897327,0.83516896,12,True,1,True,0.0
1839.1979,0.55912524,0.0052766587587571336,2.6128147,1.7235036,12,True,1,True,0.0
1242.8004,0.13233688,0.005027816408714604,1.836402,1.7454648,12,True,1,True,0.0
2450.9553,0.27466285,0.006232322103902505,2.5768237,2.25454,12,True,1,True,0.0
1717.5515,0.31056914,0.0060776356217113,2.1757257,1.8373404,12,True,1,True,0.0
283.00314,1.3092614,0.0052766587587571336,1.0400994,0.2549195,12,True,1,True,0.0
922.4288,0.3308825,0.00683517315592794,1.0400994,0.9452663,12,True,1,True,0.0
833.2523,0.82143605,0.006487055289382304,1.0400994,0.7278335,12,True,1,True,0.0
2362.283,0.3635811,0.006362170207138937,2.8850935,2.3941927,12,True,1,True,0.0
942.9311,0.8076483,0.004552850896491082,1.6013584,0.9123769,12,True,1,True,0.0
898.1991,0.32942078,0.0052766587587571336,1.1923101,0.75878143,12,True,1,True,0.0
1863.6,0.25068226,0.0052766587587571336,2.682307,2.049335,12,True,1,True,0.0
1602.2275,0.45406705,0.005189403628777092,2.0939631,1.4451764,12,True,1,True,0.0
902.4562,0.22823226,0.0070625870809831745,1.6990893,1.6159216,12,True,1,True,0.0
662.1439,0.5750438,0.0052766587587571336,1.3230747,0.5811509,12,True,1,True,0.0
385.51956,0.53629625,0.0078056601452713556,0.5296289,0.41409105,12,True,1,True,0.476307
1150.0801,0.58910376,0.00634953117281528,1.3976429,1.0624125,12,True,1,True,0.0
1082.5378,0.8954518,0.0052766587587571336,1.9564158,0.9025444,12,True,1,True,0.0
779.2156,0.37442744,0.0071901222528898846,1.2089837,0.8152948,12,True,1,True,0.0
1160.69,0.49689537,0.006168600436901304,1.394613,1.0770193,12,True,1,True,0.0
1219.8461,0.58700776,0.005955356597259349,1.7794291,1.2978109,12,True,1,True,0.0
566.6155,0.3530175,0.0051862003100943055,0.65786076,0.5874138,12,True,1,True,0.152327
1174.0493,0.33129203,0.006201043749164842,2.2159321,1.8092254,12,True,1,True,0.0
576.83185,0.48713326,0.0052766587587571336,1.2917731,0.76015145,12,True,1,True,0.0
976.55634,0.47176266,0.004656508213277798,1.9901004,0.98658967,12,True,1,True,0.0
1483.8217,0.3253415,0.006096613358512412,1.5472598,1.3321182,12,True,1,True,0.0
1815.6263,0.32140708,0.005222921947742424,2.7036023,2.1433513,12,True,1,True,0.0
424.08243,1.6159295,0.006744536063670431,0.71330523,0.45328766,12,True,1,True,0.152327
2327.6008,0.24264063,0.0062975182095865645,2.8356233,2.5257893,12,True,1,True,0.0
303.23117,0.3840162,0.0052766587587571336,1.2332809,0.71559244,12,True,1,True,0.0
699.62695,1.0819051,0.0052766587587571336,2.8356233,0.73982203,12,True,1,True,0.0
1176.1223,0.29874855,0.006796553430086339,1.8579819,1.7058389,12,True,1,True,0.0
398.09732,0.6008269,0.0052766587587571336,1.4620779,0.96050423,12,True,1,True,0.0
1642.0935,0.504437,0.006197348217056572,2.106685,1.7078017,12,True,1,True,0.0
1308.0582,0.4184913,0.0052766587587571336,2.988389,1.1914033,12,True,1,True,0.0
515.57965,1.1490828,0.0052766587587571336,1.5092527,0.54717225,12,True,1,True,0.0
629.527,1.2329289,0.006758487876804295,1.0274286,0.63376695,12,True,1,True,0.0
1223.896,0.49528545,0.006150793947893486,1.6418583,1.348581,12,True,1,True,0.0
1143.4263,0.22636022,0.005405444435826609,1.2492328,1.1506023,12,True,1,True,0.0
1119.2341,0.39671493,0.006268185434561392,1.6693342,1.456105,12,True,1,True,0.0
1303.7917,0.31792966,0.006654849430819833,2.5835137,2.1517985,12,True,1,True,0.0
1827.4102,0.18056227,0.0052766587587571336,2.3392131,1.8307076,12,True,1,True,0.0
1388.7021,0.22227377,0.0052766587587571336,2.5083573,1.1649798,-12,True,1,True,0.0
1094.5852,0.5324573,0.0052766587587571336,1.5920264,1.050178,12,True,1,True,0.0
525.3326,0.8945958,0.007645762176524061,0.5940107,0.4440291,12,True,1,True,0.476307
1211.7211,0.19502233,0.0057260272857752315,1.184694,1.1312656,12,True,1,True,0.0
1086.5768,0.16173021,0.006401622764386725,1.184694,1.0837971,12,True,1,True,0.0
487.8536,0.22563486,0.0060905866532989066,1.7720978,1.6014392,12,True,1,True,0.0
1131.2946,0.8116279,0.0052766587587571336,1.6205462,0.90071493,12,True,1,True,0.0
1244.8888,0.37932226,0.006335056638458953,1.6475996,1.4476538,12,True,1,True,0.0
849.811,0.42209458,0.0052766587587571336,1.5479813,0.7948074,12,True,1,True,0.0
133.29582,0.9492966,0.006451896468674271,0.69688565,0.2505339,12,True,1,True,0.152327
710.05994,0.7200691,0.0056037205841466394,1.3307124,0.8007825,12,True,1,True,0.0
541.07733,0.8606418,0.0052766587587571336,1.8887506,0.6491425,12,True,1,True,0.0
1076.2529,0.37752858,0.0065565400993921824,1.4672424,1.282417,12,True,1,True,0.0
1082.1476,0.3661743,0.006469012286319556,2.1285012,1.9760745,12,True,1,True,0.0
458.76053,0.3482868,0.006792833994961878,0.78922087,0.6485266,12,True,1,True,0.152327
351.17178,1.8321059,0.008288813698593323,0.46606433,0.3091641,12,True,1,True,0.754093
1024.7727,0.7816668,0.006394412859871831,1.6281208,0.98785853,12,True,1,True,0.0
929.99756,0.47717717,0.007463662079897017,1.6564498,1.1769978,-12,True,1,True,0.0
862.88654,0.4080705,0.006065318020052719,1.1251129,1.0111117,12,True,1,True,0.0
606.4364,0.910955,0.008001715829192714,0.6662054,0.57049984,12,True,1,True,0.152327
1025.4601,0.24929452,0.006030043458424189,1.2232552,1.0872906,12,True,1,True,0.0
525.4543,0.6482456,0.005206954103900984,0.9046307,0.72605956,-12,True,1,True,0.0
820.0364,0.52869403,0.0052766587587571336,2.3438327,1.4118195,12,True,1,True,0.0
1438.5531,0.403504,0.0052766587587571336,1.8464626,1.402945,12,True,1,True,0.0
1779.7064,0.31815878,0.0052766587587571336,3.2623794,1.6489156,12,True,1,True,0.0
997.51447,0.3737027,0.005193330013699616,0.99968827,0.8711756,12,True,1,True,0.0
1543.6537,0.6552024,0.007359480154807611,2.4385514,1.5929958,12,True,1,True,0.0
1416.2562,0.50802785,0.006811027964442666,2.0608208,1.5195758,12,True,1,True,0.0
1341.3523,0.3819547,0.0052766587587571336,2.5526147,1.8117127,12,True,1,True,0.0
299.7045,1.0967625,0.00707304339251267,0.5749446,0.43005025,12,True,1,True,0.476307
1421.0072,0.30073482,0.0059095640794806234,1.9084995,1.5011874,12,True,1,True,0.0
1329.9443,0.6027053,0.006756024608083275,1.9409021,1.5079197,12,True,1,True,0.0
1409.5948,0.25553218,0.00480072517437793,1.7903109,1.3461984,12,True,1,True,0.0
1056.7284,0.34278256,0.0051859002643384515,1.8208735,1.723413,12,True,1,True,0.0
324.4725,0.6454614,0.005391451735954526,1.4842672,0.9499951,12,True,1,True,0.0
2287.7341,0.028504413,0.005459258931643935,2.2510316,2.0001688,12,True,1,True,0.0
465.39105,0.66580373,0.004852019474554101,0.85976577,0.42592952,12,True,1,True,0.0
